"age"	"workclass"	"education"	"educationNum"	"maritalStatus"	"occupation"	"relationship"	"race"	"sex"	"nativeCountry"
47	"Self-emp-not-inc"	"Bachelors"	13	"Married-civ-spouse"	"Sales"	"Husband"	"White"	"Male"	"United-States"
57	"Private"	"10th"	6	"Married-civ-spouse"	"Other-service"	"Husband"	"White"	"Male"	"United-States"
37	"Private"	"Bachelors"	13	"Never-married"	"Exec-managerial"	"Not-in-family"	"White"	"Male"	"United-States"
50	"Private"	"HS-grad"	9	"Married-civ-spouse"	"Craft-repair"	"Husband"	"White"	"Male"	"United-States"
63	"Self-emp-not-inc"	"1st-4th"	2	"Widowed"	"Other-service"	"Unmarried"	"White"	"Female"	"El-Salvador"
39	"Private"	"HS-grad"	9	"Married-civ-spouse"	"Transport-moving"	"Husband"	"White"	"Male"	"United-States"
46	"Private"	"Masters"	14	"Married-civ-spouse"	"Prof-specialty"	"Husband"	"Black"	"Male"	"United-States"
36	"Private"	"HS-grad"	9	"Married-civ-spouse"	"Handlers-cleaners"	"Husband"	"White"	"Male"	"United-States"
26	"Private"	"5th-6th"	3	"Married-civ-spouse"	"Craft-repair"	"Husband"	"White"	"Male"	"United-States"
21	"Private"	"Some-college"	10	"Never-married"	"Other-service"	"Not-in-family"	"White"	"Male"	"United-States"
41	"Private"	"Assoc-acdm"	12	"Married-civ-spouse"	"Tech-support"	"Husband"	"White"	"Male"	"United-States"
44	"Local-gov"	"Some-college"	10	"Never-married"	"Other-service"	"Own-child"	"Black"	"Male"	"United-States"
22	"Private"	"HS-grad"	9	"Married-civ-spouse"	"Craft-repair"	"Husband"	"White"	"Male"	"United-States"
29	"Federal-gov"	"Some-college"	10	"Never-married"	"Armed-Forces"	"Not-in-family"	"Black"	"Male"	"United-States"
29	"Private"	"HS-grad"	9	"Never-married"	"Other-service"	"Unmarried"	"Black"	"Female"	"Japan"
58	"Self-emp-inc"	"Some-college"	10	"Married-civ-spouse"	"Transport-moving"	"Wife"	"White"	"Female"	"United-States"
36	"Self-emp-not-inc"	"Prof-school"	15	"Married-civ-spouse"	"Prof-specialty"	"Husband"	"White"	"Male"	"United-States"
30	"Private"	"Assoc-voc"	11	"Married-civ-spouse"	"Exec-managerial"	"Husband"	"White"	"Male"	"United-States"
37	"Private"	"Bachelors"	13	"Married-civ-spouse"	"Machine-op-inspct"	"Husband"	"White"	"Male"	"United-States"
29	"Private"	"Assoc-voc"	11	"Never-married"	"Machine-op-inspct"	"Not-in-family"	"White"	"Male"	"United-States"
26	"Private"	"5th-6th"	3	"Never-married"	"Adm-clerical"	"Own-child"	"White"	"Female"	"Mexico"
43	"Private"	"HS-grad"	9	"Married-civ-spouse"	"Sales"	"Husband"	"White"	"Male"	"United-States"
49	"Private"	"HS-grad"	9	"Married-civ-spouse"	"Craft-repair"	"Wife"	"White"	"Female"	"United-States"
45	"Federal-gov"	"Bachelors"	13	"Married-civ-spouse"	"Exec-managerial"	"Husband"	"White"	"Male"	"United-States"
28	"Private"	"Bachelors"	13	"Never-married"	"Prof-specialty"	"Not-in-family"	"White"	"Female"	"United-States"
51	"Private"	"HS-grad"	9	"Divorced"	"Adm-clerical"	"Unmarried"	"White"	"Female"	"United-States"
32	"Private"	"Some-college"	10	"Married-civ-spouse"	"Handlers-cleaners"	"Husband"	"White"	"Male"	"Canada"
24	"Private"	"HS-grad"	9	"Never-married"	"Machine-op-inspct"	"Own-child"	"White"	"Female"	"United-States"
35	"Private"	"Doctorate"	16	"Married-civ-spouse"	"Prof-specialty"	"Husband"	"White"	"Male"	"United-States"
41	"State-gov"	"Bachelors"	13	"Married-civ-spouse"	"Prof-specialty"	"Husband"	"White"	"Male"	"United-States"
48	"Private"	"Bachelors"	13	"Married-civ-spouse"	"Craft-repair"	"Husband"	"White"	"Male"	"United-States"
61	"Local-gov"	"HS-grad"	9	"Widowed"	"Adm-clerical"	"Unmarried"	"White"	"Female"	"United-States"
20	"Private"	"Some-college"	10	"Never-married"	"Adm-clerical"	"Own-child"	"White"	"Male"	"United-States"
27	"Private"	"HS-grad"	9	"Never-married"	"Sales"	"Not-in-family"	"White"	"Male"	"United-States"
55	"Private"	"Some-college"	10	"Married-civ-spouse"	"Transport-moving"	"Husband"	"White"	"Male"	"United-States"
39	"Private"	"HS-grad"	9	"Married-civ-spouse"	"Adm-clerical"	"Husband"	"White"	"Male"	"United-States"
52	"Private"	"HS-grad"	9	"Widowed"	"Other-service"	"Unmarried"	"Asian-Pac-Islander"	"Female"	"India"
24	"Private"	"HS-grad"	9	"Never-married"	"Sales"	"Own-child"	"Black"	"Female"	"United-States"
29	"Private"	"11th"	7	"Never-married"	"Other-service"	"Unmarried"	"Black"	"Female"	"United-States"
25	"Private"	"HS-grad"	9	"Never-married"	"Machine-op-inspct"	"Other-relative"	"White"	"Male"	"United-States"
20	"Private"	"Some-college"	10	"Never-married"	"Machine-op-inspct"	"Not-in-family"	"White"	"Female"	"United-States"
23	"Private"	"HS-grad"	9	"Never-married"	"Machine-op-inspct"	"Not-in-family"	"Black"	"Male"	"United-States"
57	"Private"	"Prof-school"	15	"Married-civ-spouse"	"Prof-specialty"	"Husband"	"White"	"Male"	"United-States"
51	"Private"	"Assoc-voc"	11	"Married-civ-spouse"	"Prof-specialty"	"Husband"	"White"	"Male"	"United-States"
33	"Private"	"Some-college"	10	"Never-married"	"Prof-specialty"	"Not-in-family"	"White"	"Female"	"United-States"
39	"Private"	"Bachelors"	13	"Never-married"	"Prof-specialty"	"Not-in-family"	"White"	"Male"	"United-States"
40	"Private"	"HS-grad"	9	"Married-civ-spouse"	"Exec-managerial"	"Husband"	"White"	"Male"	"United-States"
71	"Private"	"Bachelors"	13	"Divorced"	"Tech-support"	"Own-child"	"White"	"Female"	"United-States"
38	"State-gov"	"Some-college"	10	"Married-civ-spouse"	"Exec-managerial"	"Husband"	"White"	"Male"	"United-States"
28	"State-gov"	"Prof-school"	15	"Never-married"	"Prof-specialty"	"Unmarried"	"White"	"Male"	"United-States"
57	"Private"	"Masters"	14	"Married-spouse-absent"	"Prof-specialty"	"Not-in-family"	"White"	"Female"	"United-States"
47	"Private"	"Some-college"	10	"Divorced"	"Adm-clerical"	"Not-in-family"	"White"	"Male"	"United-States"
59	"State-gov"	"HS-grad"	9	"Never-married"	"Adm-clerical"	"Own-child"	"White"	"Male"	"United-States"
26	"Private"	"HS-grad"	9	"Never-married"	"Sales"	"Not-in-family"	"Other"	"Male"	"United-States"
35	"Private"	"Bachelors"	13	"Never-married"	"Adm-clerical"	"Own-child"	"White"	"Female"	"United-States"
61	"Self-emp-inc"	"Bachelors"	13	"Married-civ-spouse"	"Exec-managerial"	"Husband"	"White"	"Male"	"Germany"
34	"Private"	"Some-college"	10	"Never-married"	"Prof-specialty"	"Not-in-family"	"White"	"Male"	"United-States"
32	"Self-emp-inc"	"Bachelors"	13	"Married-civ-spouse"	"Craft-repair"	"Husband"	"White"	"Male"	"United-States"
42	"Private"	"HS-grad"	9	"Separated"	"Sales"	"Own-child"	"White"	"Female"	"United-States"
39	"Private"	"Some-college"	10	"Married-civ-spouse"	"Craft-repair"	"Husband"	"White"	"Male"	"United-States"
58	"Private"	"5th-6th"	3	"Divorced"	"Machine-op-inspct"	"Not-in-family"	"Black"	"Male"	"United-States"
61	"Self-emp-not-inc"	"HS-grad"	9	"Married-civ-spouse"	"Farming-fishing"	"Husband"	"White"	"Male"	"United-States"
40	"Private"	"10th"	6	"Never-married"	"Craft-repair"	"Other-relative"	"Black"	"Male"	"United-States"
31	"Private"	"Bachelors"	13	"Never-married"	"Tech-support"	"Not-in-family"	"White"	"Male"	"United-States"
36	"Private"	"HS-grad"	9	"Never-married"	"Sales"	"Not-in-family"	"White"	"Male"	"United-States"
23	"Private"	"Some-college"	10	"Never-married"	"Machine-op-inspct"	"Own-child"	"White"	"Male"	"United-States"
33	"Private"	"HS-grad"	9	"Never-married"	"Craft-repair"	"Not-in-family"	"White"	"Male"	"United-States"
52	"Private"	"HS-grad"	9	"Married-civ-spouse"	"Craft-repair"	"Husband"	"White"	"Male"	"United-States"
22	"Private"	"HS-grad"	9	"Never-married"	"Other-service"	"Not-in-family"	"White"	"Female"	"United-States"
51	"Private"	"Some-college"	10	"Divorced"	"Sales"	"Unmarried"	"White"	"Female"	"Italy"
31	"Federal-gov"	"Assoc-voc"	11	"Never-married"	"Exec-managerial"	"Not-in-family"	"White"	"Female"	"United-States"
49	"Self-emp-inc"	"HS-grad"	9	"Divorced"	"Exec-managerial"	"Unmarried"	"White"	"Female"	"United-States"
49	"Private"	"HS-grad"	9	"Married-civ-spouse"	"Machine-op-inspct"	"Wife"	"Black"	"Female"	"United-States"
53	"Federal-gov"	"Some-college"	10	"Widowed"	"Adm-clerical"	"Not-in-family"	"Black"	"Female"	"United-States"
52	"Private"	"HS-grad"	9	"Married-civ-spouse"	"Exec-managerial"	"Husband"	"Asian-Pac-Islander"	"Male"	"Japan"
20	"Private"	"10th"	6	"Never-married"	"Handlers-cleaners"	"Own-child"	"White"	"Male"	"United-States"
26	"Private"	"Assoc-acdm"	12	"Never-married"	"Other-service"	"Own-child"	"Black"	"Male"	"United-States"
43	"Private"	"Masters"	14	"Never-married"	"Other-service"	"Not-in-family"	"White"	"Female"	"Poland"
46	"Self-emp-inc"	"Bachelors"	13	"Married-civ-spouse"	"Sales"	"Husband"	"White"	"Male"	"United-States"
43	"Local-gov"	"Assoc-voc"	11	"Never-married"	"Adm-clerical"	"Not-in-family"	"White"	"Female"	"United-States"
41	"Private"	"HS-grad"	9	"Divorced"	"Sales"	"Unmarried"	"Black"	"Female"	"United-States"
44	"Self-emp-not-inc"	"HS-grad"	9	"Married-civ-spouse"	"Transport-moving"	"Husband"	"White"	"Male"	"United-States"
54	"Private"	"HS-grad"	9	"Married-civ-spouse"	"Farming-fishing"	"Husband"	"White"	"Male"	"United-States"
65	"Private"	"Masters"	14	"Married-civ-spouse"	"Sales"	"Husband"	"White"	"Male"	"United-States"
32	"Private"	"Bachelors"	13	"Divorced"	"Exec-managerial"	"Unmarried"	"White"	"Female"	"Canada"
25	"Private"	"Some-college"	10	"Separated"	"Adm-clerical"	"Own-child"	"White"	"Male"	"United-States"
23	"Private"	"Bachelors"	13	"Never-married"	"Sales"	"Not-in-family"	"White"	"Male"	"United-States"
25	"Local-gov"	"Bachelors"	13	"Never-married"	"Prof-specialty"	"Not-in-family"	"White"	"Male"	"United-States"
19	"Private"	"Some-college"	10	"Never-married"	"Handlers-cleaners"	"Own-child"	"White"	"Male"	"United-States"
37	"Self-emp-not-inc"	"HS-grad"	9	"Married-civ-spouse"	"Exec-managerial"	"Husband"	"White"	"Male"	"United-States"
45	"Private"	"Some-college"	10	"Never-married"	"Machine-op-inspct"	"Own-child"	"White"	"Male"	"United-States"
37	"Private"	"HS-grad"	9	"Never-married"	"Sales"	"Not-in-family"	"Black"	"Male"	"United-States"
40	"Self-emp-not-inc"	"Some-college"	10	"Divorced"	"Exec-managerial"	"Other-relative"	"White"	"Male"	"Iran"
17	"Private"	"11th"	7	"Never-married"	"Other-service"	"Own-child"	"White"	"Male"	"United-States"
27	"Private"	"Bachelors"	13	"Never-married"	"Tech-support"	"Not-in-family"	"White"	"Female"	"United-States"
59	"Private"	"HS-grad"	9	"Divorced"	"Sales"	"Unmarried"	"White"	"Female"	"United-States"
19	"Federal-gov"	"HS-grad"	9	"Never-married"	"Adm-clerical"	"Unmarried"	"Black"	"Female"	"United-States"
43	"Private"	"10th"	6	"Never-married"	"Machine-op-inspct"	"Not-in-family"	"Black"	"Male"	"United-States"
42	"Private"	"10th"	6	"Never-married"	"Transport-moving"	"Unmarried"	"White"	"Male"	"United-States"
54	"Private"	"HS-grad"	9	"Married-civ-spouse"	"Transport-moving"	"Husband"	"Black"	"Male"	"United-States"
54	"Self-emp-not-inc"	"Masters"	14	"Married-civ-spouse"	"Sales"	"Husband"	"White"	"Male"	"United-States"
51	"Private"	"10th"	6	"Married-civ-spouse"	"Handlers-cleaners"	"Husband"	"White"	"Male"	"United-States"
50	"Private"	"HS-grad"	9	"Married-civ-spouse"	"Transport-moving"	"Husband"	"White"	"Male"	"United-States"
40	"Private"	"HS-grad"	9	"Never-married"	"Adm-clerical"	"Not-in-family"	"White"	"Female"	"United-States"
55	"Private"	"Assoc-acdm"	12	"Married-civ-spouse"	"Tech-support"	"Husband"	"White"	"Male"	"United-States"
50	"Private"	"HS-grad"	9	"Divorced"	"Adm-clerical"	"Not-in-family"	"White"	"Female"	"United-States"
31	"Private"	"HS-grad"	9	"Married-civ-spouse"	"Craft-repair"	"Husband"	"White"	"Male"	"United-States"
24	"Private"	"HS-grad"	9	"Married-civ-spouse"	"Other-service"	"Husband"	"White"	"Male"	"United-States"
30	"Private"	"11th"	7	"Divorced"	"Sales"	"Own-child"	"White"	"Male"	"United-States"
39	"Local-gov"	"Assoc-acdm"	12	"Married-civ-spouse"	"Craft-repair"	"Wife"	"White"	"Female"	"United-States"
37	"Private"	"HS-grad"	9	"Divorced"	"Transport-moving"	"Not-in-family"	"White"	"Male"	"United-States"
33	"Private"	"HS-grad"	9	"Married-civ-spouse"	"Transport-moving"	"Husband"	"White"	"Male"	"United-States"
48	"Private"	"HS-grad"	9	"Widowed"	"Other-service"	"Unmarried"	"White"	"Female"	"United-States"
43	"Self-emp-inc"	"HS-grad"	9	"Married-civ-spouse"	"Other-service"	"Husband"	"Asian-Pac-Islander"	"Male"	"Thailand"
39	"Private"	"Bachelors"	13	"Married-civ-spouse"	"Prof-specialty"	"Husband"	"White"	"Male"	"United-States"
53	"Private"	"Some-college"	10	"Married-civ-spouse"	"Exec-managerial"	"Husband"	"White"	"Male"	"United-States"
52	"Self-emp-not-inc"	"10th"	6	"Married-civ-spouse"	"Exec-managerial"	"Husband"	"White"	"Male"	"United-States"
28	"State-gov"	"Some-college"	10	"Married-civ-spouse"	"Adm-clerical"	"Husband"	"Asian-Pac-Islander"	"Male"	"United-States"
32	"Private"	"HS-grad"	9	"Never-married"	"Other-service"	"Not-in-family"	"White"	"Male"	"United-States"
31	"Private"	"Bachelors"	13	"Married-civ-spouse"	"Sales"	"Husband"	"Black"	"Male"	"United-States"
31	"Private"	"Bachelors"	13	"Married-civ-spouse"	"Prof-specialty"	"Wife"	"White"	"Female"	"United-States"
47	"Private"	"Some-college"	10	"Never-married"	"Adm-clerical"	"Not-in-family"	"White"	"Female"	"United-States"
40	"Private"	"Assoc-voc"	11	"Married-civ-spouse"	"Handlers-cleaners"	"Husband"	"Black"	"Male"	"United-States"
40	"Private"	"Assoc-acdm"	12	"Never-married"	"Adm-clerical"	"Own-child"	"White"	"Female"	"United-States"
41	"Private"	"11th"	7	"Divorced"	"Other-service"	"Not-in-family"	"White"	"Male"	"United-States"
53	"Federal-gov"	"HS-grad"	9	"Married-civ-spouse"	"Adm-clerical"	"Husband"	"Black"	"Male"	"United-States"
46	"Private"	"11th"	7	"Divorced"	"Machine-op-inspct"	"Unmarried"	"Amer-Indian-Eskimo"	"Male"	"Germany"
45	"Self-emp-inc"	"Bachelors"	13	"Married-civ-spouse"	"Farming-fishing"	"Husband"	"White"	"Male"	"United-States"
39	"Private"	"9th"	5	"Married-civ-spouse"	"Other-service"	"Wife"	"Black"	"Female"	"United-States"
19	"Private"	"HS-grad"	9	"Never-married"	"Machine-op-inspct"	"Not-in-family"	"White"	"Male"	"United-States"
57	"Private"	"HS-grad"	9	"Married-civ-spouse"	"Transport-moving"	"Husband"	"White"	"Male"	"United-States"
49	"Private"	"Assoc-voc"	11	"Married-civ-spouse"	"Machine-op-inspct"	"Wife"	"White"	"Female"	"Peru"
59	"Private"	"HS-grad"	9	"Divorced"	"Exec-managerial"	"Not-in-family"	"White"	"Female"	"United-States"
32	"Private"	"Assoc-voc"	11	"Divorced"	"Sales"	"Not-in-family"	"White"	"Male"	"United-States"
35	"State-gov"	"Some-college"	10	"Never-married"	"Protective-serv"	"Not-in-family"	"Black"	"Male"	"United-States"
58	"Self-emp-inc"	"10th"	6	"Married-civ-spouse"	"Transport-moving"	"Wife"	"White"	"Female"	"United-States"
28	"Private"	"Bachelors"	13	"Never-married"	"Other-service"	"Not-in-family"	"White"	"Male"	"Mexico"
36	"Federal-gov"	"Assoc-acdm"	12	"Married-civ-spouse"	"Adm-clerical"	"Wife"	"White"	"Female"	"United-States"
41	"Self-emp-not-inc"	"Masters"	14	"Divorced"	"Prof-specialty"	"Unmarried"	"White"	"Female"	"United-States"
47	"Private"	"HS-grad"	9	"Married-civ-spouse"	"Sales"	"Husband"	"White"	"Male"	"United-States"
50	"Self-emp-inc"	"HS-grad"	9	"Married-civ-spouse"	"Craft-repair"	"Husband"	"White"	"Male"	"United-States"
36	"Private"	"HS-grad"	9	"Married-civ-spouse"	"Exec-managerial"	"Husband"	"White"	"Male"	"United-States"
38	"Private"	"Assoc-voc"	11	"Divorced"	"Craft-repair"	"Not-in-family"	"White"	"Male"	"United-States"
56	"Self-emp-not-inc"	"HS-grad"	9	"Married-civ-spouse"	"Other-service"	"Husband"	"White"	"Male"	"United-States"
50	"Private"	"Assoc-voc"	11	"Married-civ-spouse"	"Transport-moving"	"Husband"	"White"	"Male"	"United-States"
45	"Self-emp-not-inc"	"Some-college"	10	"Married-civ-spouse"	"Sales"	"Husband"	"White"	"Male"	"United-States"
44	"Self-emp-not-inc"	"HS-grad"	9	"Married-civ-spouse"	"Exec-managerial"	"Husband"	"White"	"Male"	"United-States"
51	"Private"	"Some-college"	10	"Married-civ-spouse"	"Exec-managerial"	"Husband"	"White"	"Male"	"United-States"
44	"Self-emp-inc"	"Some-college"	10	"Married-civ-spouse"	"Exec-managerial"	"Husband"	"White"	"Male"	"United-States"
25	"Private"	"HS-grad"	9	"Divorced"	"Craft-repair"	"Not-in-family"	"White"	"Male"	"United-States"
60	"Private"	"11th"	7	"Widowed"	"Transport-moving"	"Unmarried"	"Black"	"Male"	"United-States"
49	"Self-emp-inc"	"Masters"	14	"Married-civ-spouse"	"Exec-managerial"	"Husband"	"White"	"Male"	"United-States"
46	"Private"	"HS-grad"	9	"Married-civ-spouse"	"Craft-repair"	"Husband"	"Black"	"Male"	"United-States"
56	"Private"	"HS-grad"	9	"Widowed"	"Adm-clerical"	"Unmarried"	"Black"	"Female"	"United-States"
25	"Private"	"HS-grad"	9	"Divorced"	"Craft-repair"	"Not-in-family"	"White"	"Male"	"United-States"
22	"Private"	"Some-college"	10	"Never-married"	"Transport-moving"	"Not-in-family"	"White"	"Male"	"United-States"
41	"Self-emp-inc"	"Prof-school"	15	"Married-civ-spouse"	"Prof-specialty"	"Husband"	"White"	"Male"	"United-States"
48	"Self-emp-inc"	"HS-grad"	9	"Married-civ-spouse"	"Exec-managerial"	"Husband"	"White"	"Male"	"United-States"
46	"Private"	"10th"	6	"Never-married"	"Machine-op-inspct"	"Not-in-family"	"Black"	"Male"	"United-States"
30	"Private"	"Some-college"	10	"Never-married"	"Craft-repair"	"Not-in-family"	"White"	"Male"	"United-States"
39	"Private"	"HS-grad"	9	"Married-civ-spouse"	"Transport-moving"	"Husband"	"White"	"Male"	"United-States"
40	"Private"	"10th"	6	"Divorced"	"Craft-repair"	"Not-in-family"	"Amer-Indian-Eskimo"	"Male"	"United-States"
70	"Federal-gov"	"HS-grad"	9	"Married-civ-spouse"	"Adm-clerical"	"Husband"	"Black"	"Male"	"United-States"
35	"Private"	"Some-college"	10	"Married-civ-spouse"	"Craft-repair"	"Husband"	"White"	"Male"	"United-States"
49	"Private"	"Masters"	14	"Divorced"	"Exec-managerial"	"Not-in-family"	"White"	"Female"	"United-States"
24	"Private"	"Assoc-voc"	11	"Never-married"	"Protective-serv"	"Not-in-family"	"White"	"Male"	"United-States"
40	"Private"	"Assoc-acdm"	12	"Married-civ-spouse"	"Prof-specialty"	"Husband"	"White"	"Male"	"United-States"
61	"Private"	"Prof-school"	15	"Married-civ-spouse"	"Transport-moving"	"Husband"	"White"	"Male"	"United-States"
25	"Private"	"Bachelors"	13	"Never-married"	"Prof-specialty"	"Own-child"	"Asian-Pac-Islander"	"Male"	"United-States"
28	"Local-gov"	"Bachelors"	13	"Never-married"	"Prof-specialty"	"Not-in-family"	"White"	"Female"	"United-States"
69	"State-gov"	"Masters"	14	"Married-civ-spouse"	"Prof-specialty"	"Husband"	"White"	"Male"	"United-States"
22	"Private"	"Some-college"	10	"Never-married"	"Handlers-cleaners"	"Own-child"	"White"	"Female"	"United-States"
47	"Private"	"HS-grad"	9	"Married-civ-spouse"	"Adm-clerical"	"Husband"	"White"	"Male"	"United-States"
38	"Private"	"HS-grad"	9	"Divorced"	"Other-service"	"Unmarried"	"White"	"Female"	"United-States"
26	"Private"	"Assoc-voc"	11	"Never-married"	"Adm-clerical"	"Own-child"	"White"	"Female"	"United-States"
17	"Private"	"11th"	7	"Never-married"	"Adm-clerical"	"Own-child"	"Asian-Pac-Islander"	"Female"	"United-States"
33	"Self-emp-not-inc"	"Some-college"	10	"Never-married"	"Other-service"	"Not-in-family"	"White"	"Male"	"United-States"
43	"Self-emp-not-inc"	"HS-grad"	9	"Married-spouse-absent"	"Craft-repair"	"Not-in-family"	"White"	"Male"	"United-States"
58	"Private"	"Assoc-voc"	11	"Married-civ-spouse"	"Craft-repair"	"Husband"	"White"	"Male"	"United-States"
53	"Self-emp-inc"	"HS-grad"	9	"Married-civ-spouse"	"Sales"	"Husband"	"White"	"Male"	"United-States"
26	"Private"	"HS-grad"	9	"Never-married"	"Craft-repair"	"Not-in-family"	"White"	"Male"	"United-States"
43	"Local-gov"	"Bachelors"	13	"Married-civ-spouse"	"Prof-specialty"	"Husband"	"Black"	"Male"	"United-States"
31	"Private"	"10th"	6	"Married-civ-spouse"	"Farming-fishing"	"Husband"	"White"	"Male"	"Mexico"
30	"Private"	"HS-grad"	9	"Never-married"	"Adm-clerical"	"Unmarried"	"White"	"Male"	"United-States"
25	"Private"	"HS-grad"	9	"Never-married"	"Other-service"	"Own-child"	"White"	"Female"	"United-States"
57	"Federal-gov"	"HS-grad"	9	"Divorced"	"Adm-clerical"	"Unmarried"	"White"	"Female"	"United-States"
37	"Private"	"Masters"	14	"Divorced"	"Exec-managerial"	"Unmarried"	"White"	"Male"	"United-States"
32	"Private"	"Some-college"	10	"Married-civ-spouse"	"Sales"	"Husband"	"White"	"Male"	"United-States"
26	"Private"	"HS-grad"	9	"Divorced"	"Exec-managerial"	"Not-in-family"	"White"	"Female"	"United-States"
45	"Private"	"HS-grad"	9	"Married-civ-spouse"	"Adm-clerical"	"Husband"	"White"	"Male"	"United-States"
53	"State-gov"	"HS-grad"	9	"Married-civ-spouse"	"Adm-clerical"	"Husband"	"White"	"Male"	"United-States"
27	"Private"	"HS-grad"	9	"Never-married"	"Handlers-cleaners"	"Other-relative"	"Amer-Indian-Eskimo"	"Male"	"United-States"
28	"Self-emp-inc"	"11th"	7	"Married-civ-spouse"	"Craft-repair"	"Husband"	"White"	"Male"	"United-States"
32	"Private"	"11th"	7	"Divorced"	"Sales"	"Not-in-family"	"White"	"Male"	"United-States"
